,TEMPERATURE,PRECIPITATION,FIRE
8799,19.095238095238095,6.800000000000001,1
8800,16.504761904761907,17.43,1
8801,12.785714285714286,6.5,1
8802,24.023809523809526,55.30000000000001,1
8803,25.333333333333332,22.1,1
8804,27.285714285714285,11.1,1
8805,8.5,41.900000000000006,1
8806,26.023809523809526,72.39999999999999,1
8807,19.952380952380953,154.99999999999997,1
8808,22.552380952380954,40.94999999999999,1
8809,26.704761904761906,175.39999999999998,1
8810,6.380952380952381,16.6,1
8811,12.047619047619047,27.699999999999996,1
8812,28.11904761904762,3.2,1
8813,28.047619047619047,5.7,1
8814,17.26,51.45000000000001,1
8815,21.585714285714285,10.6,1
8816,21.566666666666666,10.6,1
8817,21.942857142857143,28.199999999999996,1
8818,21.876190476190477,65.94,1
8819,16.69047619047619,70.2,1
8820,18.16190476190476,35.910000000000004,1
8821,20.32,23.8,1
8822,20.525,23.799999999999997,1
8823,12.515,16.799999999999997,1
8824,7.580952380952381,9.029999999999998,1
8825,24.547619047619047,10.2,1
8826,19.433333333333334,25.199999999999992,1
8827,22.176190476190477,30.6,1
8828,18.814285714285713,2.8,1
8829,15.719047619047618,20.533333333333335,1
8830,18.942857142857143,6.400000000000001,1
8831,21.238095238095237,20.8,1
8832,15.166666666666666,56.800000000000004,1
8833,26.30952380952381,19.4,1
8834,22.214285714285715,50.199999999999996,1
8835,20.547619047619047,87.4,1
8836,23.976190476190474,7.200000000000001,1
8837,21.476190476190474,72.0,1
8838,11.523809523809524,82.9,1
8839,10.833333333333334,78.39999999999999,1
8840,25.28095238095238,63.4,1
8841,21.114285714285714,25.599999999999994,1
8842,19.266666666666666,106.6,1
8843,12.880952380952381,22.999999999999996,1
8844,25.785714285714285,16.599999999999998,1
8845,28.285714285714285,14.8,1
8846,28.87142857142857,6.8,1
8847,23.738095238095237,63.400000000000006,1
8848,17.761904761904763,5.0,1
8849,17.666666666666668,57.5,1
8850,24.452380952380953,55.10000000000001,1
8851,24.452380952380953,55.10000000000001,1
8852,11.119047619047619,12.399999999999999,1
8853,15.023809523809524,7.8,1
8854,20.357142857142858,80.5,1
8855,22.642857142857142,108.09999999999998,1
8856,15.261904761904763,37.400000000000006,1
8857,28.047619047619047,5.5,1
8858,22.976190476190474,83.39999999999999,1
8859,26.166666666666668,61.400000000000006,1
8860,16.19047619047619,27.1,1
8861,18.542857142857144,68.4,1
8862,18.071428571428573,112.2,1
8863,18.261904761904763,113.20000000000002,1
8864,25.166666666666668,112.80000000000001,1
8865,25.523809523809526,77.4,1
8866,26.571428571428573,54.099999999999994,1
8867,28.0,20.8,1
8868,27.404761904761905,17.9,1
8869,25.80952380952381,96.00000000000001,1
8870,15.428571428571429,19.599999999999998,1
8871,22.395238095238096,46.2,1
8872,23.080952380952382,97.4,1
8873,22.28,76.44000000000001,1
8874,16.535,33.83333333333333,1
8875,16.805263157894736,0.24705882352941178,1
8876,23.71875,0.8999999999999999,1
8877,25.21904761904762,33.2,1
8878,23.85625,0.8999999999999999,1
8879,24.206666666666667,0.8999999999999998,1
8880,26.30952380952381,34.60000000000001,1
8881,26.00952380952381,34.800000000000004,1
8882,27.642857142857142,34.40000000000001,1
8883,26.08823529411765,64.23529411764706,1
8884,25.766666666666666,75.0,1
8885,25.84285714285714,99.0,1
8886,23.166666666666668,31.199999999999992,1
8887,15.314285714285715,65.8,1
8888,22.880952380952383,95.6,1
8889,24.747619047619047,35.0,1
8890,22.833333333333332,54.37894736842105,1
8891,22.833333333333332,54.37894736842105,1
8892,22.75,16.999999999999996,1
8893,22.404761904761905,26.6,1
8894,20.855,34.4,1
8895,21.271428571428572,43.8,1
8896,24.333333333333332,38.2,1
8897,19.47142857142857,6.4,1
8898,6.123809523809523,56.810526315789474,1
8899,13.085714285714285,25.200000000000003,1
8900,24.090476190476192,30.8,1
8901,25.16190476190476,31.0,1
8902,26.904761904761905,18.400000000000002,1
8903,25.97142857142857,66.4,1
8904,14.833333333333334,5.5,1
8905,27.785714285714285,6.3,1
8906,24.047619047619047,57.199999999999996,1
8907,24.047619047619047,57.199999999999996,1
8908,15.714285714285714,9.4,1
8909,23.68095238095238,41.77894736842106,1
8910,16.5,7.6,1
8911,16.333333333333332,108.7,1
8912,23.19047619047619,58.099999999999994,1
8913,24.995238095238093,66.39999999999999,1
8914,22.571428571428573,170.6,1
8915,23.236842105263158,56.368421052631575,1
8916,16.514285714285712,4.800000000000001,1
8917,28.11904761904762,20.3,1
8918,27.30952380952381,122.00000000000001,1
8919,23.776190476190475,97.2,1
8920,10.904761904761905,6.5,1
8921,17.785714285714285,57.5,1
8922,18.0,36.6,1
8923,27.452380952380953,6.5,1
8924,24.02857142857143,30.240000000000002,1
8925,25.0,90.7,1
8926,6.119047619047619,17.3,1
8927,15.071428571428571,37.2,1
8928,22.238095238095237,83.5,1
8929,23.83809523809524,19.0,1
8930,22.852631578947367,56.58947368421053,1
8931,23.71578947368421,92.84210526315788,1
8932,23.30952380952381,90.9,1
8933,20.00526315789474,34.766666666666666,1
8934,20.08421052631579,22.48235294117647,1
8935,26.08823529411765,64.23529411764706,1
8936,23.3,76.92631578947369,1
8937,23.205,75.15789473684212,1
8938,24.395238095238096,21.21,1
8939,24.604761904761904,39.78947368421053,1
8940,22.523809523809522,139.4842105263158,1
8941,24.561904761904763,130.86315789473684,1
8942,19.7,42.839999999999996,1
8943,25.142857142857142,83.6,1
8944,4.404761904761905,17.6,1
8945,6.119047619047619,17.3,1
8946,7.619047619047619,72.0,1
8947,15.904761904761905,38.70000000000001,1
8948,26.952380952380953,33.7,1
8949,27.61904761904762,3.2,1
8950,26.047619047619047,12.8,1
8951,13.214285714285714,23.6,1
8952,24.047619047619047,45.00000000000001,1
8953,5.809523809523809,45.4,1
8954,20.357142857142858,16.999999999999996,1
8955,22.80952380952381,134.5,1
8956,27.30952380952381,77.2,1
8957,25.38095238095238,77.4,1
8958,23.714285714285715,118.3,1
8959,28.20952380952381,15.4,1
8960,25.223809523809525,20.599999999999994,1
8961,23.776190476190475,97.2,1
8962,25.333333333333332,22.0,1
8963,24.928571428571427,147.4,1
8964,26.238095238095237,62.800000000000004,1
8965,24.047619047619047,24.099999999999998,1
8966,21.142857142857142,16.8,1
8967,22.976190476190474,14.000000000000002,1
8968,25.142857142857142,66.60000000000001,1
8969,25.38095238095238,59.4,1
8970,23.88095238095238,56.2,1
8971,23.5,74.2,1
8972,26.357142857142858,5.2,1
8973,29.0,2.6,1
8974,26.357142857142858,37.199999999999996,1
8975,25.333333333333332,76.8,1
8976,20.095238095238095,30.0,1
8977,24.69047619047619,12.0,1
8978,28.69047619047619,12.6,1
8979,24.3,46.800000000000004,1
8980,23.547619047619047,53.2,1
8981,28.97142857142857,1.2999999999999998,1
8982,28.666666666666668,1.2999999999999998,1
8983,26.904761904761905,57.8,1
8984,14.904761904761905,4.5,1
8985,23.523809523809526,74.80000000000001,1
8986,23.404761904761905,70.8,1
8987,26.071428571428573,15.799999999999999,1
8988,26.357142857142858,12.2,1
8989,23.952380952380953,62.699999999999996,1
8990,17.142857142857142,101.6,1
8991,18.357142857142858,76.3,1
8992,22.88095238095238,23.799999999999997,1
8993,6.928571428571429,17.3,1
8994,24.80952380952381,76.6,1
8995,25.452380952380953,147.4,1
8996,18.071428571428573,112.2,1
8997,18.071428571428573,112.2,1
8998,26.047619047619047,147.4,1
8999,26.238095238095237,62.800000000000004,1
9000,23.714285714285715,118.3,1
9001,25.928571428571427,88.0,1
9002,27.285714285714285,28.0,1
9003,27.285714285714285,28.0,1
9004,25.904761904761905,7.400000000000001,1
9005,23.426315789473684,74.49473684210527,1
9006,27.35238095238095,18.799999999999997,1
9007,25.928571428571427,20.399999999999995,1
9008,16.19047619047619,31.610526315789468,1
9009,19.433333333333334,22.0,1
9010,22.51904761904762,16.2,1
9011,23.99411764705882,0.525,1
9012,25.28095238095238,33.2,1
9013,23.85625,0.8999999999999999,1
9014,26.00952380952381,34.800000000000004,1
9015,26.00952380952381,34.800000000000004,1
9016,19.53529411764706,29.137499999999992,1
9017,19.53529411764706,29.137499999999992,1
9018,26.214285714285715,66.6,1
9019,25.83809523809524,66.6,1
9020,25.919047619047618,53.4,1
9021,23.8,43.00000000000001,1
9022,16.933333333333334,41.6,1
9023,16.36190476190476,82.8,1
9024,25.261904761904763,54.8,1
9025,24.428571428571427,16.2,1
9026,18.157894736842106,0.0,1
9027,23.547619047619047,37.2,1
9028,22.3,36.8,1
9029,25.84285714285714,132.60000000000002,1
9030,26.38095238095238,15.8,1
9031,16.785714285714285,3.8000000000000003,1
9032,23.12857142857143,17.999999999999996,1
9033,19.62857142857143,12.200000000000001,1
9034,17.7,26.320000000000004,1
9035,20.45294117647059,6.670588235294117,1
9036,20.580952380952382,3.7800000000000002,1
9037,17.626315789473683,4.863157894736842,1
9038,21.72222222222222,27.824999999999992,1
9039,23.464285714285715,2.1,1
9040,7.675,45.599999999999994,1
9041,18.12857142857143,3.9666666666666663,1
9042,17.609523809523807,14.699999999999998,1
9043,17.152380952380952,20.533333333333335,1
9044,17.152380952380952,20.533333333333335,1
9045,18.823809523809523,1.9894736842105263,1
9046,18.80952380952381,5.459999999999999,1
9047,10.62,33.37894736842105,1
9048,22.714285714285715,16.8,1
9049,25.11904761904762,133.2,1
9050,13.277777777777779,16.6,1
9051,8.0,66.8,1
9052,28.69047619047619,5.8,1
9053,13.0,47.400000000000006,1
9054,27.404761904761905,8.0,1
9055,20.457142857142856,53.400000000000006,1
9056,22.233333333333334,84.19999999999999,1
9057,24.423809523809524,61.40000000000002,1
9058,23.957142857142856,51.80000000000001,1
9059,14.2,78.86666666666669,1
9060,23.004761904761907,61.2,1
9061,13.033333333333333,58.2,1
9062,16.919047619047618,124.8,1
9063,20.855,34.4,1
9064,19.080952380952382,60.2,1
9065,24.19047619047619,75.60000000000001,1
9066,19.5,6.510000000000001,1
9067,7.814285714285714,62.6,1
9068,22.923809523809524,50.80000000000001,1
9069,24.114285714285714,56.40000000000001,1
9070,26.295238095238094,23.0,1
9071,26.452380952380953,23.0,1
9072,17.08095238095238,14.899999999999999,1
9073,23.30952380952381,70.89999999999999,1
9074,24.333333333333332,82.9,1
9075,14.304761904761905,24.799999999999997,1
9076,11.511111111111111,25.433333333333337,1
9077,17.642857142857142,10.0,1
9078,28.523809523809526,19.8,1
9079,25.80952380952381,55.5,1
9080,4.0476190476190474,48.0,1
9081,20.26111111111111,33.6,1
9082,16.345,49.16470588235295,1
9083,18.04,38.033333333333324,1
9084,25.229411764705883,61.76470588235293,1
9085,25.229411764705883,61.76470588235293,1
9086,22.488235294117647,85.8375,1
9087,21.685714285714287,28.23333333333333,1
9088,15.210526315789474,52.12941176470589,1
9089,16.11904761904762,54.32,1
9090,23.71666666666667,20.766666666666666,1
9091,24.18095238095238,31.290000000000003,1
9092,24.7,0.7875,1
9093,20.404761904761905,18.2,1
9094,22.080952380952382,14.2,1
9095,13.023809523809524,14.9,1
9096,22.042857142857144,152.4,1
9097,20.357142857142858,27.599999999999998,1
9098,26.404761904761905,40.2,1
9099,28.97142857142857,1.2999999999999998,1
9100,28.928571428571427,2.6,1
9101,28.833333333333332,54.6,1
9102,27.285714285714285,76.19999999999999,1
9103,13.585714285714285,0.0,1
9104,23.423809523809524,52.800000000000004,1
9105,18.88095238095238,42.800000000000004,1
9106,21.504761904761903,36.0,1
9107,24.776190476190475,116.8,1
9108,24.82857142857143,72.60000000000001,1
9109,26.19047619047619,75.6,1
9110,25.514285714285712,78.0,1
9111,9.357142857142858,13.200000000000001,1
9112,18.428571428571427,42.6,1
9113,28.30952380952381,8.0,1
9114,29.333333333333332,11.2,1
9115,24.34285714285714,16.999999999999996,1
9116,18.533333333333335,11.8,1
9117,21.88095238095238,20.8,1
9118,25.023809523809526,47.6,1
9119,25.023809523809526,47.6,1
9120,22.738095238095237,18.199999999999996,1
9121,26.38095238095238,38.199999999999996,1
9122,25.88095238095238,48.5,1
9123,10.038095238095238,0.8,1
9124,10.014285714285714,0.0,1
9125,20.08421052631579,0.0,1
9126,5.785714285714286,52.4,1
9127,12.642857142857142,10.999999999999998,1
9128,7.666666666666667,15.2,1
9129,15.7,0.2,1
9130,8.714285714285714,101.4,1
9131,25.904761904761905,58.400000000000006,1
9132,25.095238095238095,96.4,1
9133,24.261904761904763,98.8,1
9134,26.61904761904762,52.60000000000001,1
9135,26.428571428571427,52.0,1
9136,25.38095238095238,16.599999999999998,1
9137,27.404761904761905,91.8,1
9138,27.357142857142858,91.8,1
9139,25.238095238095237,20.6,1
9140,24.047619047619047,22.4,1
9141,21.785714285714285,27.099999999999998,1
9142,23.5,74.80000000000001,1
9143,25.023809523809526,20.2,1
9144,25.452380952380953,20.2,1
9145,27.452380952380953,6.5,1
9146,24.0,64.4,1
9147,17.69047619047619,75.80000000000001,1
9148,21.738095238095237,52.599999999999994,1
9149,24.452380952380953,76.6,1
9150,18.071428571428573,112.2,1
9151,18.071428571428573,112.2,1
9152,22.571428571428573,170.6,1
9153,25.023809523809526,190.79999999999998,1
9154,24.30952380952381,73.69999999999999,1
9155,9.357142857142858,33.2,1
9156,26.952380952380953,33.7,1
9157,27.61904761904762,3.2,1
9158,28.047619047619047,5.7,1
9159,25.047619047619047,72.0,1
9160,24.30952380952381,38.8,1
9161,28.14761904761905,16.4,1
9162,20.63809523809524,45.00000000000001,1
9163,21.585714285714285,10.6,1
9164,21.30952380952381,8.4,1
9165,21.942857142857143,28.199999999999996,1
9166,16.695238095238096,70.2,1
9167,15.78095238095238,67.8,1
9168,20.525,23.799999999999997,1
9169,17.52857142857143,60.48000000000001,1
9170,24.047619047619047,16.999999999999996,1
9171,18.114285714285714,29.8,1
9172,21.323809523809523,52.39999999999999,1
9173,18.01,7.9799999999999995,1
9174,22.333333333333332,31.599999999999998,1
9175,22.333333333333332,31.599999999999998,1
9176,13.833333333333334,12.6,1
9177,16.214285714285715,12.6,1
9178,21.238095238095237,20.8,1
9179,17.761904761904763,63.99999999999999,1
9180,25.761904761904763,51.800000000000004,1
9181,22.3,36.8,1
9182,17.957142857142856,84.60000000000001,1
9183,22.214285714285715,69.2,1
9184,20.84,47.88000000000001,1
9185,23.428571428571427,61.6,1
9186,21.333333333333332,16.1,1
9187,21.67142857142857,20.33684210526316,1
9188,20.514285714285716,16.8,1
9189,20.723809523809525,15.6,1
9190,25.357142857142858,69.0,1
9191,25.561904761904763,92.0,1
9192,9.714285714285714,57.400000000000006,1
9193,16.814285714285713,48.8,1
9194,22.02857142857143,67.20000000000002,1
9195,27.876190476190477,8.4,1
9196,27.547619047619047,4.4,1
9197,28.457142857142856,10.0,1
9198,28.457142857142856,10.0,1
9199,12.433333333333334,14.910000000000002,1
9200,13.252380952380953,20.160000000000004,1
9201,14.119047619047619,24.2,1
9202,25.264705882352942,35.0,1
9203,26.714285714285715,20.0,1
9204,22.857142857142858,33.599999999999994,1
9205,23.38095238095238,30.400000000000002,1
9206,24.023809523809526,10.8,1
9207,28.142857142857142,24.8,1
9208,25.285714285714285,27.0,1
9209,10.273333333333333,3.92,1
9210,19.966666666666665,26.880000000000003,1
9211,19.770588235294117,28.411764705882355,1
9212,15.452380952380953,45.966666666666676,1
9213,25.31111111111111,58.79999999999999,1
9214,25.568421052631578,55.53333333333334,1
9215,24.295238095238094,38.85,1
9216,24.495238095238097,55.6,1
9217,8.838095238095239,0.4,1
9218,10.219047619047618,47.400000000000006,1
9219,11.495238095238095,51.8,1
9220,8.123809523809523,44.800000000000004,1
9221,25.69047619047619,40.599999999999994,1
9222,8.804761904761905,0.8,1
9223,7.833333333333333,17.2,1
9224,24.785714285714285,9.2,1
9225,29.333333333333332,11.2,1
9226,25.071428571428573,29.8,1
9227,22.523809523809526,62.0,1
9228,28.30952380952381,23.9,1
9229,20.0,13.0,1
9230,19.62857142857143,12.200000000000001,1
9231,9.261904761904763,25.0,1
9232,12.075,2.431578947368421,1
9233,19.75,7.8,1
9234,24.30952380952381,53.8,1
9235,24.61904761904762,10.2,1
9236,20.076190476190476,28.599999999999994,1
9237,22.38095238095238,62.80000000000001,1
9238,21.02857142857143,0.0,1
9239,24.28095238095238,38.85,1
9240,24.395238095238096,21.21,1
9241,23.19047619047619,49.73684210526317,1
9242,17.87,81.48,1
9243,21.265,49.9578947368421,1
9244,22.50952380952381,11.340000000000002,1
9245,23.676190476190477,37.56666666666667,1
9246,25.071428571428573,24.8,1
9247,22.357142857142858,38.0,1
9248,24.214285714285715,88.0,1
9249,21.61904761904762,28.4,1
9250,14.166666666666666,2.6999999999999997,1
9251,12.833333333333334,27.8,1
9252,18.738095238095237,47.599999999999994,1
9253,15.714285714285714,76.8,1
9254,27.404761904761905,24.0,1
9255,24.857142857142858,40.199999999999996,1
9256,24.785714285714285,22.8,1
9257,26.166666666666668,61.400000000000006,1
9258,26.238095238095237,22.6,1
9259,25.261904761904763,54.8,1
9260,25.547619047619047,16.2,1
9261,18.11904761904762,20.599999999999998,1
9262,26.38095238095238,15.8,1
9263,26.238095238095237,23.799999999999997,1
9264,18.428571428571427,6.4,1
9265,26.38095238095238,39.2,1
9266,26.238095238095237,82.8,1
9267,22.9,30.199999999999996,1
9268,22.795238095238094,20.8,1
9269,20.666666666666668,13.0,1
9270,26.261904761904763,53.400000000000006,1
9271,26.285714285714285,45.00000000000001,1
9272,22.238095238095237,145.2,1
9273,21.071428571428573,75.40000000000002,1
9274,24.715,76.92631578947368,1
9275,23.571428571428573,73.2,1
9276,20.928571428571427,76.6,1
9277,20.583333333333332,119.70000000000002,1
9278,27.404761904761905,12.399999999999999,1
9279,27.785714285714285,12.799999999999999,1
9280,21.67142857142857,20.33684210526316,1
9281,22.261904761904763,25.4,1
9282,25.561904761904763,92.0,1
9283,25.561904761904763,92.0,1
9284,25.547619047619047,109.60000000000002,1
9285,21.61904761904762,28.4,1
9286,23.395238095238096,52.800000000000004,1
9287,7.809523809523809,74.19999999999999,1
9288,27.166666666666668,4.4,1
9289,28.257142857142856,9.8,1
9290,28.257142857142856,9.8,1
9291,13.238095238095237,47.6,1
9292,11.380952380952381,65.6,1
9293,26.5,53.60000000000001,1
9294,22.214285714285715,39.2,1
9295,17.555555555555557,95.80000000000001,1
9296,28.19047619047619,18.2,1
9297,12.478571428571428,30.0,1
9298,24.863157894736844,75.36666666666666,1
9299,20.988235294117647,6.176470588235294,1
9300,17.378947368421052,13.299999999999999,1
9301,7.675,45.599999999999994,1
9302,18.12857142857143,3.9666666666666663,1
9303,18.576190476190476,1.8666666666666663,1
9304,18.9,1.9894736842105263,1
9305,9.047619047619047,2.2,1
9306,17.452380952380953,57.5,1
9307,17.785714285714285,57.5,1
9308,5.809523809523809,37.5,1
9309,24.066666666666666,41.0,1
9310,23.44,36.166666666666664,1
9311,23.952380952380953,37.99999999999999,1
9312,26.142857142857142,88.0,1
9313,24.747619047619047,36.599999999999994,1
9314,22.976190476190474,83.39999999999999,1
9315,21.523809523809526,27.509999999999998,1
9316,21.766666666666666,27.999999999999996,1
9317,8.804761904761905,0.8,1
9318,16.8,2.6,1
9319,5.004761904761905,13.066666666666666,1
9320,19.966666666666665,76.8,1
9321,17.97142857142857,13.229999999999997,1
9322,17.495,13.019999999999998,1
9323,18.09,13.44,1
9324,21.1,52.39999999999999,1
9325,12.875,48.92999999999999,1
9326,21.323809523809523,52.39999999999999,1
9327,22.176190476190477,30.6,1
9328,21.80952380952381,0.0,1
9329,21.704761904761906,0.0,1
9330,21.238095238095237,20.8,1
9331,20.666666666666668,13.0,1
9332,21.595238095238095,47.999999999999986,1
9333,25.761904761904763,51.800000000000004,1
9334,13.714285714285714,40.4,1
9335,28.166666666666668,15.599999999999998,1
9336,28.714285714285715,16.4,1
9337,25.595238095238095,36.4,1
9338,25.928571428571427,36.6,1
9339,12.023809523809524,18.6,1
9340,8.333333333333334,20.8,1
9341,16.238095238095237,12.4,1
9342,19.452380952380953,9.2,1
9343,24.642857142857142,28.199999999999996,1
9344,29.476190476190474,6.799999999999999,1
9345,30.35,31.6,1
9346,28.87142857142857,6.8,1
9347,27.0,30.6,1
9348,27.547619047619047,4.4,1
9349,24.047619047619047,27.8,1
9350,14.095238095238095,34.8,1
9351,14.595238095238095,3.4,1
9352,21.333333333333332,16.1,1
9353,25.576190476190476,58.2,1
9354,22.3,36.8,1
9355,15.147619047619047,39.699999999999996,1
9356,28.052380952380954,9.8,1
9357,27.547619047619047,4.4,1
9358,23.1,17.999999999999996,1
9359,27.095238095238095,24.0,1
9360,27.261904761904763,28.2,1
9361,24.61904761904762,10.2,1
9362,22.833333333333332,15.8,1
9363,25.25,11.5,1
9364,25.38095238095238,59.4,1
9365,22.38095238095238,41.199999999999996,1
9366,25.476190476190474,30.6,1
9367,18.095238095238095,84.4,1
9368,29.0,2.6,1
9369,23.523809523809526,60.60000000000001,1
9370,25.333333333333332,76.8,1
9371,25.666666666666668,76.8,1
9372,16.19047619047619,27.1,1
9373,18.11904761904762,111.80000000000001,1
9374,18.071428571428573,112.2,1
9375,25.976190476190474,96.00000000000001,1
9376,25.11904761904762,110.4,1
9377,25.642857142857142,88.0,1
9378,26.571428571428573,54.099999999999994,1
9379,27.714285714285715,20.3,1
9380,28.0,20.8,1
9381,25.566666666666666,66.60000000000001,1
9382,25.928571428571427,20.399999999999995,1
9383,25.261904761904763,20.599999999999994,1
9384,15.425,0.42000000000000004,1
9385,19.325,5.929411764705883,1
9386,18.923809523809524,24.600000000000005,1
9387,23.404761904761905,16.2,1
9388,24.466666666666665,17.599999999999998,1
9389,23.71875,0.8999999999999999,1
9390,24.28,0.8400000000000001,1
9391,26.30952380952381,34.60000000000001,1
9392,26.00952380952381,34.800000000000004,1
9393,25.21904761904762,33.2,1
9394,27.642857142857142,34.40000000000001,1
9395,25.68095238095238,66.39999999999999,1
9396,25.985714285714284,67.6,1
9397,23.33809523809524,39.6,1
9398,23.8,43.00000000000001,1
9399,20.16190476190476,34.20000000000001,1
9400,14.347619047619048,81.0,1
9401,24.05238095238095,25.2,1
9402,21.87142857142857,45.03333333333334,1
9403,22.833333333333332,54.37894736842105,1
9404,22.223809523809525,87.4,1
9405,16.952380952380953,110.0,1
9406,20.62,34.800000000000004,1
9407,18.323809523809523,117.8,1
9408,25.914285714285715,45.80000000000001,1
9409,19.023809523809522,1.9894736842105263,1
9410,5.704761904761905,59.96666666666666,1
9411,23.876190476190477,50.60000000000001,1
9412,23.723809523809525,46.80000000000001,1
9413,26.904761904761905,18.400000000000002,1
9414,27.385714285714286,17.8,1
9415,13.261904761904763,4.5,1
9416,25.547619047619047,58.00000000000001,1
9417,24.952380952380953,19.799999999999997,1
9418,27.952380952380953,6.3,1
9419,23.761904761904763,54.99999999999999,1
9420,11.952380952380953,8.3,1
9421,23.952380952380953,45.00000000000001,1
9422,26.833333333333332,10.3,1
9423,27.952380952380953,6.3,1
9424,14.880952380952381,4.0,1
9425,16.19047619047619,4.0,1
9426,17.833333333333332,37.9,1
9427,23.942857142857143,63.99999999999999,1
9428,24.995238095238093,66.39999999999999,1
9429,25.38095238095238,77.4,1
9430,23.714285714285715,24.099999999999998,1
9431,27.914285714285715,31.2,1
9432,28.442857142857143,13.6,1
9433,23.142857142857142,176.40000000000003,1
9434,23.776190476190475,97.2,1
9435,22.285714285714285,56.2,1
9436,20.404761904761905,34.2,1
9437,12.105263157894736,20.799999999999997,1
9438,23.176190476190477,30.2,1
9439,19.60625,30.187500000000004,1
9440,16.21904761904762,45.952941176470596,1
9441,25.229411764705883,61.76470588235293,1
9442,25.229411764705883,61.76470588235293,1
9443,22.775,75.15789473684212,1
9444,23.785714285714285,38.22,1
9445,24.395238095238096,21.21,1
9446,21.766666666666666,20.299999999999994,1
9447,22.542857142857144,78.86666666666667,1
9448,16.311764705882354,20.999999999999996,1
9449,15.776190476190475,47.7,1
9450,18.447619047619046,112.8,1
9451,25.066666666666666,49.73684210526315,1
9452,25.166666666666668,84.2,1
9453,22.952380952380953,23.799999999999997,1
9454,16.738095238095237,105.80000000000003,1
9455,25.976190476190474,96.00000000000001,1
9456,25.261904761904763,109.0,1
9457,28.142857142857142,20.3,1
9458,28.11904761904762,3.2,1
9459,25.857142857142858,58.400000000000006,1
9460,12.931578947368422,5.526315789473684,1
9461,14.357142857142858,14.4,1
9462,21.452380952380953,27.0,1
9463,28.214285714285715,34.599999999999994,1
9464,1.85,85.39999999999999,1
9465,20.928571428571427,13.400000000000002,1
9466,21.238095238095237,20.8,1
9467,18.357142857142858,67.9,1
9468,24.995,65.21052631578947,1
9469,20.15714285714286,32.60000000000001,1
9470,15.476190476190476,79.2,1
9471,23.428571428571427,37.6,1
9472,21.32857142857143,73.0,1
9473,25.952380952380953,48.5,1
9474,15.675,1.2352941176470589,1
9475,19.178947368421053,0.0,1
9476,21.11904761904762,22.0,1
9477,25.333333333333332,95.4,1
9478,25.333333333333332,66.60000000000001,1
9479,27.047619047619047,38.60000000000001,1
9480,23.928571428571427,56.2,1
9481,25.714285714285715,16.599999999999998,1
9482,27.30952380952381,3.0,1
9483,27.071428571428573,94.2,1
9484,26.261904761904763,94.2,1
9485,25.142857142857142,10.6,1
9486,22.833333333333332,15.8,1
9487,23.261904761904763,24.0,1
9488,21.323809523809523,58.400000000000006,1
9489,26.885714285714286,83.0,1
9490,21.928571428571427,21.0,1
9491,28.928571428571427,2.6,1
9492,28.97142857142857,1.2999999999999998,1
9493,26.090476190476192,41.8,1
9494,25.214285714285715,36.6,1
9495,25.333333333333332,22.1,1
9496,23.523809523809526,74.80000000000001,1
9497,25.714285714285715,20.2,1
9498,25.928571428571427,15.799999999999999,1
9499,24.0,64.4,1
9500,24.0,64.4,1
9501,22.69047619047619,31.6,1
9502,24.80952380952381,76.6,1
9503,24.80952380952381,76.6,1
9504,20.333333333333332,68.9,1
9505,17.88095238095238,115.8,1
9506,24.80952380952381,148.99999999999997,1
9507,25.595238095238095,147.4,1
9508,16.166666666666668,12.8,1
9509,27.285714285714285,28.0,1
9510,26.952380952380953,33.7,1
9511,25.904761904761905,7.400000000000001,1
9512,25.942857142857143,16.599999999999998,1
9513,24.68421052631579,92.62105263157892,1
9514,24.21578947368421,92.84210526315788,1
9515,27.142857142857142,22.599999999999998,1
9516,27.242857142857144,18.799999999999997,1
9517,16.485714285714284,30.029999999999994,1
9518,14.178947368421053,0.23333333333333334,1
9519,21.419047619047618,20.8,1
9520,23.63529411764706,0.0,1
9521,24.573333333333334,0.8400000000000001,1
9522,18.658823529411766,25.9875,1
9523,25.46666666666667,45.2,1
9524,26.86190476190476,34.20000000000001,1
9525,25.229411764705883,61.76470588235293,1
9526,26.16190476190476,68.2,1
9527,21.265,0.2210526315789474,1
9528,22.942857142857143,47.8,1
9529,21.610526315789475,0.0,1
9530,15.714285714285714,2.3,1
9531,16.933333333333334,41.6,1
9532,21.08,50.178947368421056,1
9533,20.704761904761906,57.0,1
9534,27.476190476190478,31.400000000000002,1
9535,19.78095238095238,44.65263157894737,1
9536,12.81904761904762,11.299999999999999,1
9537,14.41904761904762,54.8,1
9538,21.173684210526314,0.0,1
9539,10.023809523809524,10.999999999999998,1
9540,17.590476190476192,10.4,1
9541,16.29,5.305263157894737,1
9542,24.98,65.43157894736842,1
9543,9.380952380952381,105.00000000000001,1
9544,26.38095238095238,38.199999999999996,1
9545,19.904761904761905,68.2,1
9546,21.333333333333332,16.1,1
9547,21.67142857142857,20.33684210526316,1
9548,20.514285714285716,16.8,1
9549,25.561904761904763,92.0,1
9550,25.16190476190476,58.199999999999996,1
9551,11.547619047619047,25.4,1
9552,13.023809523809524,12.0,1
9553,15.566666666666666,41.699999999999996,1
9554,22.476190476190474,58.8,1
9555,22.02857142857143,67.20000000000002,1
9556,21.242857142857144,38.0,1
9557,27.547619047619047,4.4,1
9558,27.876190476190477,8.4,1
