,OGF_ID,FIRE_START_DATE,FIRE_GENERAL_CAUSE_CODE,FIRE_FINAL_SIZE,FIRE_YEAR,LONGITUDE,LATITUDE
585,67527655,2006/07/05 00:00:00+00,LTG,91,2006,-94.75569820339415,50.67957044140337
586,67527656,2006/08/03 00:00:00+00,LTG,60,2006,-81.2235594473106,50.51202726289116
587,67527657,2006/09/08 00:00:00+00,LTG,930,2006,-88.28769425932225,50.171973286736865
588,67527658,2006/09/07 00:00:00+00,LTG,388,2006,-88.89729522827871,49.99292522186515
589,67527659,2006/09/09 00:00:00+00,LTG,300,2006,-88.95389473995125,49.98401870492944
590,67527660,2006/09/07 00:00:00+00,LTG,2858,2006,-88.99063101380654,49.9486631724772
591,67527661,2006/09/07 00:00:00+00,LTG,15075,2006,-89.81229186887225,49.786889394975255
592,67527662,2006/07/13 00:00:00+00,UNK,2326,2006,-93.649842496077,49.74155841242059
593,72861573,2011/06/14 00:00:00+00,LTG,2000,2011,-90.89255245351185,54.46800818699948
594,72861574,2011/06/28 00:00:00+00,LTG,300,2011,-90.8182352291146,54.47613019884573
595,72861575,2011/06/28 00:00:00+00,LTG,600,2011,-90.21028060094739,54.23758954435208
596,72861576,2011/07/22 00:00:00+00,LTG,500,2011,-85.80054375601604,53.93782665975981
597,72861577,2011/07/01 00:00:00+00,LTG,40,2011,-88.57851384509303,53.696371792083205
598,72861578,2011/07/07 00:00:00+00,LTG,4000,2011,-90.55204264499297,53.37812813944819
599,72861572,2011/07/06 00:00:00+00,LTG,600,2011,-85.1296719071972,54.78056522829358
600,72861579,2011/07/15 00:00:00+00,LTG,1460,2011,-88.72920166087914,53.19484516651974
601,72861580,2011/09/17 00:00:00+00,LTG,50,2011,-82.83354946610203,52.918742077065104
602,72861581,2011/07/08 00:00:00+00,LTG,23190,2011,-91.11511680153522,52.71956743277786
603,72861582,2011/09/05 00:00:00+00,LTG,500,2011,-92.22139565193179,52.635622814415186
604,72861583,2011/07/04 00:00:00+00,LTG,225,2011,-94.12284081141937,52.54137796295784
605,72861584,2011/07/10 00:00:00+00,LTG,9467,2011,-93.6355904877923,52.453790956791586
606,70020149,2009/06/24 00:00:00+00,LTG,1500,2009,-81.55788557474135,51.77958388514483
607,70020150,2009/06/23 00:00:00+00,LTG,150,2009,-81.49991029253427,51.7802099860148
608,70020146,2009/06/24 00:00:00+00,LTG,100,2009,-84.86990062753928,52.8320547564081
609,70020152,2009/06/24 00:00:00+00,LTG,2645,2009,-79.51124785964444,50.530279352053654
610,70024364,2009/06/17 00:00:00+00,LTG,400,2009,-84.6827934143575,52.386312117220584
611,70024365,2009/06/17 00:00:00+00,LTG,500,2009,-84.57923178736634,52.37475207829475
612,70024755,2009/06/11 00:00:00+00,LTG,500,2009,-92.38932017905265,54.40592147586465
613,70024761,2009/06/17 00:00:00+00,LTG,275,2009,-91.74371102324717,54.08822959975153
614,70024765,2009/06/16 00:00:00+00,LTG,450,2009,-90.13238123984165,53.984560926011945
615,70024768,2009/06/17 00:00:00+00,LTG,200,2009,-89.50535087849374,53.70941297751289
616,70024772,2009/06/16 00:00:00+00,LTG,73,2009,-88.87329034941392,53.69042642078714
617,70024776,2009/06/16 00:00:00+00,LTG,74,2009,-88.2708108147294,53.622555190143025
618,70024778,2009/06/16 00:00:00+00,LTG,710,2009,-88.13722329246964,53.51725291293671
619,70024782,2009/06/16 00:00:00+00,LTG,70,2009,-87.8462160154643,53.46736487306714
620,70024785,2009/06/19 00:00:00+00,LTG,850,2009,-92.31140099042763,52.94095426059451
621,70024790,2009/06/16 00:00:00+00,LTG,825,2009,-87.55759146177618,52.724912403008844
622,70024793,2009/06/16 00:00:00+00,LTG,450,2009,-87.51734280431084,52.69479509445192
623,70024797,2009/06/20 00:00:00+00,LTG,1225,2009,-91.20444142413079,52.42509287270087
624,70024799,2009/06/16 00:00:00+00,LTG,75,2009,-86.16051650994504,52.347498451304055
625,70024802,2009/06/20 00:00:00+00,LTG,700,2009,-92.51558208095409,52.30091021399886
626,70024812,2009/06/16 00:00:00+00,LTG,300,2009,-87.74961755627818,51.9222778133425
627,70024815,2009/06/16 00:00:00+00,LTG,300,2009,-86.91268321811091,51.58515072478341
628,70024819,2009/06/12 00:00:00+00,LTG,300,2009,-85.33567869985174,50.763306106119686
629,70024821,2009/06/17 00:00:00+00,RWY,47,2009,-89.56125834341358,50.28041471116828
630,70024824,2009/06/25 00:00:00+00,LTG,109,2009,-79.98731154390705,50.13479488371084
631,70025479,2009/06/15 00:00:00+00,LTG,1000,2009,-84.10771648310399,52.916444642238794
632,72861585,2011/07/03 00:00:00+00,LTG,142,2011,-93.77074904811944,52.2887233800059
633,72861586,2011/07/04 00:00:00+00,LTG,75,2011,-92.5367250862014,52.22204298634214
634,72861587,2011/07/05 00:00:00+00,LTG,1704,2011,-94.97866757035965,52.08340601447148
635,72861588,2011/07/05 00:00:00+00,LTG,95,2011,-95.0458126618749,52.10518955452873
636,72861589,2011/07/18 00:00:00+00,LTG,200,2011,-82.28254736474922,52.09219484438569
637,70024288,2009/06/16 00:00:00+00,LTG,1575,2009,-92.45812983094497,51.73161576722469
638,70024285,2009/06/23 00:00:00+00,LTG,2800,2009,-91.78838175526626,52.096269037702776
639,70024287,2009/06/23 00:00:00+00,LTG,1940,2009,-91.1723322637296,51.913978081024986
640,70024289,2009/04/16 00:00:00+00,MIS,170,2009,-80.89711640502642,46.221410758014486
641,71294511,2010/07/18 00:00:00+00,LTG,300,2010,-91.96385047160464,54.20787442703865
642,71294512,2010/06/25 00:00:00+00,LTG,200,2010,-89.90608510674214,52.53243698381297
643,71294513,2010/06/25 00:00:00+00,LTG,100,2010,-88.53824635425215,52.46005232122772
644,71294509,2010/07/24 00:00:00+00,LTG,300,2010,-91.90181922275126,54.85524758300119
645,71294510,2010/07/18 00:00:00+00,LTG,75,2010,-91.92280504358642,54.682597413484416
646,71294514,2010/05/16 00:00:00+00,LTG,1925,2010,-86.1476114532467,52.40699239540272
647,72861590,2011/07/18 00:00:00+00,LTG,362,2011,-88.91550778088276,52.09324030279523
648,72861591,2011/07/22 00:00:00+00,LTG,1300,2011,-89.3643399811222,51.939598369290984
649,72861592,2011/07/18 00:00:00+00,LTG,300,2011,-90.8055768476633,51.94131870604568
650,72861593,2011/07/07 00:00:00+00,LTG,80,2011,-92.8209478155683,51.92137119192193
651,72861594,2011/06/30 00:00:00+00,LTG,300,2011,-91.66803333711424,51.90810682775059
652,72861595,2011/08/07 00:00:00+00,LTG,61,2011,-92.04142673372723,51.90897354958057
653,72861596,2011/06/12 00:00:00+00,LTG,500,2011,-82.37872910544748,51.886667050427896
654,72861597,2011/07/01 00:00:00+00,LTG,300,2011,-91.55105034437472,51.87152947958593
655,72861598,2011/07/14 00:00:00+00,LTG,407,2011,-92.68978799845733,51.77268710092483
656,72861599,2011/07/14 00:00:00+00,LTG,1033,2011,-92.6197908417076,51.759939053686665
657,72861600,2011/07/17 00:00:00+00,LTG,50,2011,-92.67731306716138,51.765850463153804
658,72861601,2011/07/05 00:00:00+00,LTG,70,2011,-89.73208302598984,51.653800298129646
659,72861602,2011/07/31 00:00:00+00,LTG,50,2011,-81.33869765376969,51.5405298816555
660,72861603,2011/07/31 00:00:00+00,LTG,40,2011,-83.01003662122835,51.49839021930379
661,72861604,2011/07/30 00:00:00+00,LTG,3973,2011,-89.21850325790055,50.709379529656744
662,72861605,2011/08/07 00:00:00+00,LTG,145,2011,-88.66475476887425,49.82942058741147
663,72861606,2011/08/11 00:00:00+00,LTG,40,2011,-94.58226894150496,49.32597705463339
664,72861607,2011/06/07 00:00:00+00,LTG,60,2011,-86.12123499662064,49.20625057405805
665,72861608,2011/09/25 00:00:00+00,MIS,40,2011,-81.61146612057526,47.471851221322055
666,71294515,2010/05/25 00:00:00+00,LTG,4417,2010,-93.81054756475199,52.03218388501381
667,71294516,2010/06/20 00:00:00+00,LTG,40,2010,-88.7043218076968,51.93196612498663
668,71294517,2010/08/22 00:00:00+00,LTG,176,2010,-93.34193540256987,51.88772165041193
669,71294518,2010/10/15 00:00:00+00,MIS,1066,2010,-94.05861035086613,51.39207598231934
670,71294519,2010/05/18 00:00:00+00,IDF,1077,2010,-92.27369509487838,51.040546641115455
671,71294520,2010/05/18 00:00:00+00,LTG,50,2010,-93.62244575475535,50.83902873913141
672,71294521,2010/06/18 00:00:00+00,REC,50,2010,-87.6425997203838,50.2587404933463
673,71294522,2010/06/19 00:00:00+00,LTG,485,2010,-82.04656961486188,49.762058134950195
674,71294523,2010/10/15 00:00:00+00,MIS,112,2010,-92.15901199474071,49.19029222605027
675,71294524,2010/05/24 00:00:00+00,LTG,219,2010,-81.9402749225312,48.97926498811486
676,71294525,2010/03/27 00:00:00+00,INC,410,2010,-94.56582153707825,48.82031803985125
677,71294526,2010/05/13 00:00:00+00,RES,132,2010,-80.6546914050875,48.599610798076974
678,71294527,2010/05/19 00:00:00+00,MIS,83,2010,-81.29505179324967,48.46249389002814
679,71294528,2010/05/19 00:00:00+00,INC,125,2010,-81.62890358225997,48.458927899246284
680,71294529,2010/05/27 00:00:00+00,UNK,2051,2010,-84.16517324891255,47.89971945147707
681,71294530,2010/05/26 00:00:00+00,LTG,135,2010,-81.33084074924083,47.47901428167011
682,71294531,2010/03/31 00:00:00+00,RES,72,2010,-81.72344790554182,45.826988915854145
683,71294532,2010/04/15 00:00:00+00,MIS,65,2010,-83.07130304913574,42.25724402146428
684,72839576,2011/07/04 00:00:00+00,LTG,420,2011,-94.9252644843838,51.934996524215734
685,72839577,2011/07/15 00:00:00+00,LTG,141,2011,-94.6236897601607,51.645432228749684
686,72858715,2011/07/04 00:00:00+00,LTG,3185,2011,-92.92721401533755,53.706518205364546
687,72858724,2011/07/09 00:00:00+00,LTG,17057,2011,-93.61521858656072,53.536114348127214
688,72858731,2011/07/05 00:00:00+00,LTG,375,2011,-89.77537420030384,53.480730314115355
689,72858735,2011/07/13 00:00:00+00,LTG,1000,2011,-90.92413067829352,53.39121703073231
690,72858742,2011/07/09 00:00:00+00,LTG,10366,2011,-93.81518067148089,53.38040676417684
691,72858748,2011/07/03 00:00:00+00,LTG,2042,2011,-93.04944959059861,53.283408694339485
692,72858752,2011/07/01 00:00:00+00,LTG,7500,2011,-89.82879344287302,53.29929702094938
693,72858705,2011/07/13 00:00:00+00,LTG,1700,2011,-91.99295593667985,53.73917732122022
694,72858854,2011/07/04 00:00:00+00,LTG,1322,2011,-93.07813055087219,52.56381741437121
695,72858858,2011/07/01 00:00:00+00,LTG,3775,2011,-89.25270570568344,52.41415174010345
696,72858864,2011/06/29 00:00:00+00,LTG,2931,2011,-94.05246542145342,52.3064453393569
697,72858871,2011/07/20 00:00:00+00,LTG,265,2011,-94.76273762180813,52.33607226376264
698,72858875,2011/07/08 00:00:00+00,LTG,12600,2011,-88.53105392481638,52.22412918391257
699,72858881,2011/07/04 00:00:00+00,LTG,1034,2011,-92.53707393321427,52.278717429334336
700,72858888,2011/07/15 00:00:00+00,LTG,133,2011,-94.9637302446023,52.279412727626614
701,72858894,2011/07/20 00:00:00+00,LTG,302,2011,-93.83959829159845,52.245199832579644
702,72858898,2011/07/02 00:00:00+00,UNK,1324,2011,-94.83671519861983,52.221780573558625
703,72858771,2011/06/30 00:00:00+00,LTG,10445,2011,-94.20252119821834,53.102867850922415
704,72858756,2011/06/30 00:00:00+00,LTG,3100,2011,-93.98702429565962,53.14219234044369
705,72858763,2011/06/13 00:00:00+00,LTG,8674,2011,-91.35059468546201,53.121407055759654
706,72858777,2011/07/04 00:00:00+00,LTG,4193,2011,-93.60860771107768,53.02227701464221
707,72858784,2011/07/10 00:00:00+00,LTG,14232,2011,-92.94268379269502,52.90461081548658
708,72858791,2011/07/06 00:00:00+00,LTG,43,2011,-94.75256968809592,52.91698377637227
709,72858794,2011/07/09 00:00:00+00,LTG,179,2011,-93.96450585792918,52.88112345560025
710,72858798,2011/07/09 00:00:00+00,LTG,489,2011,-93.26825389963452,52.81021528971414
711,72858804,2011/07/04 00:00:00+00,LTG,4795,2011,-93.64006706044712,52.765716645705766
712,72858810,2011/07/03 00:00:00+00,LTG,850,2011,-89.74172175659126,52.669565588935505
713,72858814,2011/07/01 00:00:00+00,LTG,121,2011,-93.9954252950511,52.663560463814925
714,72858820,2011/07/07 00:00:00+00,LTG,141000,2011,-90.43428888407448,52.494733274436015
715,72858835,2011/07/03 00:00:00+00,LTG,520,2011,-89.62457340146538,52.62245328625038
716,72858841,2011/07/04 00:00:00+00,LTG,27482,2011,-93.63938459870016,52.64020313141103
717,72858847,2011/07/10 00:00:00+00,LTG,1382,2011,-91.66784825785786,52.598238042133644
718,72858904,2011/07/18 00:00:00+00,LTG,412,2011,-88.66081412636873,52.185147163562945
719,72858910,2011/07/16 00:00:00+00,LTG,61,2011,-92.73548007378604,52.18468436257964
720,72858914,2011/07/04 00:00:00+00,LTG,2780,2011,-93.00796518204697,52.1270248978907
721,72858921,2011/07/04 00:00:00+00,LTG,1561,2011,-92.84200925286889,52.10101970523888
722,72858929,2011/06/05 00:00:00+00,LTG,19001,2011,-90.58016642659192,52.07113416497508
723,72858935,2011/07/04 00:00:00+00,LTG,1729,2011,-94.96047441867815,51.92799690479292
724,72858942,2011/07/18 00:00:00+00,LTG,150,2011,-92.03769777084473,51.72834186941674
725,72858947,2011/07/04 00:00:00+00,LTG,31563,2011,-94.81981331122748,51.707933556456254
726,72858960,2011/07/04 00:00:00+00,LTG,4611,2011,-92.34226666467201,51.52566817769127
727,72858969,2011/07/04 00:00:00+00,LTG,21244,2011,-92.05661309054885,51.493096248438725
728,72858984,2011/06/06 00:00:00+00,LTG,112000,2011,-89.83367177655067,51.17418800847057
729,72859002,2011/07/04 00:00:00+00,LTG,245,2011,-90.77486394234923,51.418656330150185
730,72859023,2011/07/10 00:00:00+00,LTG,41009,2011,-92.11965976616135,51.22837074302801
731,72859057,2011/07/09 00:00:00+00,LTG,10000,2011,-88.95941743391765,51.2135736469456
732,72859063,2011/07/29 00:00:00+00,LTG,230,2011,-89.73294182050188,50.91272981340014
733,72859068,2011/07/20 00:00:00+00,LTG,18348,2011,-89.61771560513316,50.81468779691889
734,72859079,2011/08/08 00:00:00+00,LTG,1000,2011,-79.73275684264647,50.57889060836237
735,72859083,2011/07/20 00:00:00+00,LTG,763,2011,-89.23567611649524,50.559844599270214
736,72859087,2011/06/07 00:00:00+00,LTG,125,2011,-88.79171088231529,50.47559256072298
737,72859092,2011/08/12 00:00:00+00,LTG,1725,2011,-90.00459331729263,50.461609427116514
738,72859096,2011/05/19 00:00:00+00,RWY,1317,2011,-90.14829746214154,50.25413979407799
739,72859103,2011/07/09 00:00:00+00,LTG,41,2011,-93.59087111459229,50.23312447299056
740,72859107,2011/09/22 00:00:00+00,MIS,420,2011,-84.67167186686869,49.97564199414923
741,72859114,2011/08/28 00:00:00+00,LTG,141,2011,-91.47974415473024,48.225284463775814
742,72859111,2011/07/25 00:00:00+00,LTG,190,2011,-86.60031089978925,49.42142568022405
743,72859118,2011/07/20 00:00:00+00,LTG,71,2011,-91.39308748116513,48.16885066902851
744,72859121,2011/10/08 00:00:00+00,REC,100,2011,-84.30625721247415,46.76835507788049
745,105398040,2012/06/10 00:00:00+00,LTG,126,2012,-88.16052206153971,51.64936909304824
746,105398069,2012/07/14 00:00:00+00,LTG,212,2012,-93.83904147040988,52.97960120246093
747,105398074,2012/07/29 00:00:00+00,LTG,230,2012,-91.30043788990001,52.3552559721183
748,105398103,2012/05/20 00:00:00+00,REC,47,2012,-81.67015739801775,50.224201118936506
749,105398108,2012/05/20 00:00:00+00,REC,2326,2012,-80.0729603611204,48.19349690450278
750,105398059,2012/07/14 00:00:00+00,LTG,18845,2012,-94.34202713690499,52.896036688178924
751,105398064,2012/07/14 00:00:00+00,LTG,956,2012,-93.54996502689593,53.46689984807369
752,105398098,2012/06/11 00:00:00+00,LTG,140,2012,-81.30072725289287,50.673517103671536
753,105398049,2012/07/30 00:00:00+00,LTG,294,2012,-93.93905222159147,52.926783139539104
754,105398054,2012/07/06 00:00:00+00,LTG,302,2012,-92.52191772248781,53.02508568736213
755,105398083,2012/07/14 00:00:00+00,LTG,803,2012,-91.61527429721,52.75366376635585
756,105398088,2012/07/18 00:00:00+00,LTG,95,2012,-89.44814374519312,53.03247697977941
757,105398039,2012/09/03 00:00:00+00,LTG,135,2012,-88.97277770005816,51.12165064909011
758,105398044,2012/07/13 00:00:00+00,LTG,59,2012,-88.87126463841285,52.02357302099326
759,105398043,2012/07/15 00:00:00+00,LTG,1699,2012,-88.8971856088254,53.98562309824445
760,105398048,2012/07/12 00:00:00+00,LTG,50,2012,-86.77776467212982,51.60308578264144
761,105398077,2012/06/06 00:00:00+00,LTG,223,2012,-91.41780469973398,53.2639885223003
762,105398082,2012/07/11 00:00:00+00,LTG,746,2012,-91.67182453590016,52.37482500164029
763,105398111,2012/07/23 00:00:00+00,LTG,42,2012,-81.7517294467141,47.07533739514816
764,105398116,2012/05/13 00:00:00+00,RWY,50,2012,-85.32513241434647,48.61163133789196
765,105398038,2012/09/03 00:00:00+00,LTG,193,2012,-85.55887684198917,50.18766442552818
766,105398067,2012/07/15 00:00:00+00,LTG,247,2012,-93.15095352243786,53.63772628531859
767,105398072,2012/07/07 00:00:00+00,LTG,13631,2012,-95.08158831964256,52.641690274083864
768,105398101,2012/07/19 00:00:00+00,LTG,85,2012,-81.75030139731085,50.75022474083788
769,105398106,2012/05/21 00:00:00+00,LTG,58,2012,-80.0433099723061,47.95277553013388
770,105398057,2012/07/14 00:00:00+00,LTG,289,2012,-94.36126877060232,52.43099571027187
771,105398062,2012/07/08 00:00:00+00,LTG,55,2012,-93.7887969346285,52.855402726200474
772,105398091,2012/07/22 00:00:00+00,LTG,785,2012,-92.23736802550617,52.414731313899466
773,105398096,2012/05/20 00:00:00+00,LTG,159,2012,-80.19769696805808,49.86661169932617
774,105398047,2012/07/18 00:00:00+00,LTG,4955,2012,-85.94209528941903,50.854985221671384
775,105398052,2012/06/09 00:00:00+00,LTG,782,2012,-94.8509588807945,50.922705767559506
776,105398081,2012/07/05 00:00:00+00,LTG,100,2012,-91.77428873293027,52.306817942967804
777,105398086,2012/07/16 00:00:00+00,LTG,59,2012,-89.31392597003385,52.48900964954288
778,105398115,2012/05/08 00:00:00+00,LTG,3300,2012,-83.91157717189981,47.48867854634331
779,105398037,2012/05/15 00:00:00+00,LTG,576,2012,-94.74999192051409,49.39588093034555
780,105398042,2012/07/13 00:00:00+00,LTG,80,2012,-86.03775024400048,51.75440583571315
781,105398071,2012/07/02 00:00:00+00,LTG,6085,2012,-94.80075281144403,52.032398920176846
782,105398076,2012/06/05 00:00:00+00,LTG,48,2012,-90.59002897655466,52.190484828228435
783,105398105,2012/05/21 00:00:00+00,LTG,654,2012,-82.62524781651162,48.76323189193743
784,105398110,2012/06/26 00:00:00+00,LTG,102,2012,-82.1188073956504,48.09194302314192
785,105398061,2012/07/08 00:00:00+00,LTG,1884,2012,-93.71770576347944,52.853282243098135
786,105398066,2012/07/13 00:00:00+00,LTG,3577,2012,-93.20349220666317,53.63951612936359
787,105398095,2012/05/14 00:00:00+00,RWY,195,2012,-82.46864920787675,48.33309149333954
788,105398100,2012/07/19 00:00:00+00,LTG,1700,2012,-83.00575422049197,50.892123989587326
789,105398051,2012/07/03 00:00:00+00,LTG,97,2012,-93.35860548737725,53.66454443072736
790,105398056,2012/07/14 00:00:00+00,LTG,6956,2012,-94.2628181108031,52.46518539142867
791,105398085,2012/07/15 00:00:00+00,LTG,106,2012,-91.93141283573559,54.20449781656515
792,105398090,2012/07/24 00:00:00+00,LTG,772,2012,-89.13767128058574,51.73689670546291
793,105398041,2012/07/11 00:00:00+00,LTG,49,2012,-87.6862891036146,50.96082721520721
794,105398046,2012/07/19 00:00:00+00,LTG,2831,2012,-88.83221331449319,51.8956148806197
795,105398075,2012/08/06 00:00:00+00,LTG,52,2012,-92.76375040238989,50.32571367694739
796,105398080,2012/07/11 00:00:00+00,LTG,458,2012,-90.21231108159972,50.433136923488725
797,105398109,2012/07/19 00:00:00+00,UNK,210,2012,-77.57138036138818,45.92270655268141
798,105398114,2012/05/20 00:00:00+00,LTG,80,2012,-84.9281466953083,48.39761199302909
799,105398035,2012/09/04 00:00:00+00,LTG,291,2012,-91.19334398209863,48.126994219005454
800,105398065,2012/07/13 00:00:00+00,LTG,1016,2012,-93.07796225213917,53.65210565964477
801,105398070,2012/07/13 00:00:00+00,LTG,111,2012,-94.05349781335181,53.08237939075673
802,105398099,2012/06/29 00:00:00+00,LTG,2000,2012,-79.81700385337699,50.84893591595655
803,105398104,2012/09/02 00:00:00+00,LTG,100,2012,-84.3879455914626,50.08324530341713
804,105398055,2012/07/07 00:00:00+00,LTG,494,2012,-93.95011101672345,52.620132780128756
805,105398060,2012/07/07 00:00:00+00,LTG,2706,2012,-93.49776041826112,52.91848822445335
806,105398089,2012/07/24 00:00:00+00,LTG,1074,2012,-91.38800715816608,51.86375122837952
807,105398094,2012/09/29 00:00:00+00,MIS,1207,2012,-91.69461599800503,50.51366342539147
808,105398045,2012/07/14 00:00:00+00,LTG,1824,2012,-86.96137605274505,51.750125633984794
809,105398050,2012/06/05 00:00:00+00,LTG,88,2012,-93.026628212861,53.06209017763125
810,105398079,2012/06/08 00:00:00+00,LTG,133,2012,-89.02076117776892,52.03610908146178
811,105398084,2012/07/16 00:00:00+00,LTG,11446,2012,-91.45416526927127,52.69837882439338
812,105398113,2012/05/20 00:00:00+00,RWY,39524,2012,-81.66533881257791,48.11002407478756
813,105398036,2012/09/07 00:00:00+00,LTG,66,2012,-94.62023423834025,49.527988078623295
814,105398073,2012/07/22 00:00:00+00,LTG,533,2012,-95.05169531321312,52.88377988579418
815,105398078,2012/06/07 00:00:00+00,LTG,110,2012,-92.3052260983791,53.1911253943891
816,105398107,2012/05/21 00:00:00+00,LTG,696,2012,-80.50679099598749,47.76434900005764
817,105398112,2012/05/14 00:00:00+00,RWY,476,2012,-81.57551992499779,47.465648114108184
818,105398063,2012/07/02 00:00:00+00,LTG,2742,2012,-93.14221748417398,53.3617859691176
819,105398068,2012/07/15 00:00:00+00,LTG,2338,2012,-93.72094534784054,53.02996547401696
820,105398097,2012/06/11 00:00:00+00,LTG,210,2012,-81.32253873932268,50.64541421396403
821,105398102,2012/07/27 00:00:00+00,LTG,697,2012,-81.64516634523386,50.25344423181427
822,105398053,2012/07/12 00:00:00+00,IDF,65,2012,-92.95661315965161,50.92553570838257
823,105398058,2012/07/13 00:00:00+00,LTG,232,2012,-94.19489366378518,52.78657313785236
824,105398087,2012/07/19 00:00:00+00,LTG,1069,2012,-91.66296500812993,52.76347142279464
825,105398092,2012/07/09 00:00:00+00,LTG,304,2012,-90.17978812497113,50.41368505698412
826,105398093,2012/09/01 00:00:00+00,LTG,822,2012,-89.38196627160052,50.84889801224461
827,107469478,2013/07/04 00:00:00+00,LTG,356,2013,-86.74445249161931,52.92793731531666
828,107469513,2013/06/08 00:00:00+00,LTG,1182,2013,-89.13583782460792,53.389594161345855
829,107469456,2013/06/08 00:00:00+00,LTG,656,2013,-84.94223468688953,53.09935466494456
830,107469490,2013/07/02 00:00:00+00,LTG,16302,2013,-94.32846691313034,51.5056710467461
831,107469525,2013/07/12 00:00:00+00,LTG,115,2013,-89.5690025775031,53.58965050134858
832,107469474,2013/07/03 00:00:00+00,LTG,315,2013,-87.10005820963266,51.16795621664841
833,107469493,2013/07/02 00:00:00+00,LTG,2308,2013,-94.42347778117289,51.47188236609754
834,107469458,2013/06/01 00:00:00+00,LTG,1318,2013,-84.3553106195893,52.94020773267049
835,107469452,2013/06/08 00:00:00+00,LTG,6585,2013,-84.70790065772029,53.81758473838146
836,107469480,2013/07/04 00:00:00+00,LTG,145,2013,-88.83657608800851,53.430791699816744
837,107469476,2013/06/19 00:00:00+00,LTG,800,2013,-86.96305919566288,51.75323272737247
838,107469472,2013/07/01 00:00:00+00,LTG,2490,2013,-87.96708538603619,51.92703166111538
839,107469497,2013/07/17 00:00:00+00,LTG,65,2013,-93.53460651311966,52.601461738569746
840,107469509,2013/06/08 00:00:00+00,LTG,666,2013,-89.92760016444976,54.04549377628741
841,107469460,2013/05/28 00:00:00+00,IDO,207,2013,-86.29243822194455,52.78546483243643
842,107469468,2013/06/07 00:00:00+00,LTG,523,2013,-88.44503789135679,51.86345185415397
843,107469486,2013/07/07 00:00:00+00,LTG,1300,2013,-85.61282224946841,53.872636558591715
844,107469454,2013/07/26 00:00:00+00,MIS,98,2013,-82.42036707555177,54.74624056823793
845,107469494,2013/06/26 00:00:00+00,LTG,566,2013,-94.07460463795803,52.99035526090168
846,107469506,2013/06/08 00:00:00+00,LTG,88,2013,-90.20263331955111,53.484984578188225
847,107469504,2013/06/07 00:00:00+00,LTG,1649,2013,-91.53940782621805,53.16681315238866
848,107469450,2013/07/03 00:00:00+00,LTG,513,2013,-84.66930267364783,52.59754876166328
849,107469516,2013/06/10 00:00:00+00,LTG,4842,2013,-90.5903840008939,53.912077361085544
850,107469488,2013/07/02 00:00:00+00,LTG,304,2013,-94.07909187254262,51.38095826683271
851,107469520,2013/07/04 00:00:00+00,LTG,201,2013,-90.95017777255362,52.96202755420086
852,107469466,2013/06/07 00:00:00+00,LTG,259,2013,-88.04239351783221,51.88506033310502
853,107469511,2013/06/04 00:00:00+00,LTG,490,2013,-89.68803844185975,53.9117553306941
854,107469523,2013/06/21 00:00:00+00,LTG,160,2013,-90.00652961308839,54.40047946219853
855,107469521,2013/07/01 00:00:00+00,LTG,401,2013,-89.79713426577214,54.10425885521729
856,107469514,2013/06/08 00:00:00+00,LTG,86,2013,-91.33795810047792,53.76619300923773
857,107469470,2013/07/01 00:00:00+00,MIS,62,2013,-87.36776871395294,52.898288504034284
858,107469502,2013/06/07 00:00:00+00,LTG,109,2013,-89.4877681544454,51.96009203561956
859,107469483,2013/07/07 00:00:00+00,LTG,150,2013,-86.40172491618915,54.01874124543788
860,107469484,2013/07/01 00:00:00+00,LTG,98,2013,-86.59220366098678,52.75233777739711
861,107469498,2013/06/07 00:00:00+00,LTG,474,2013,-90.34791034099372,52.901831132127775
862,107469482,2013/07/04 00:00:00+00,LTG,680,2013,-87.7694925947465,53.94092178792856
863,107469518,2013/07/03 00:00:00+00,LTG,314,2013,-90.063509133938,52.41868778383314
864,107469462,2013/06/07 00:00:00+00,LTG,2968,2013,-87.97405709366144,52.655394824737016
865,107469527,2013/06/07 00:00:00+00,RWY,80,2013,-88.8672727079813,50.29092430201588
866,107469500,2013/06/08 00:00:00+00,LTG,125,2013,-89.86822599332574,53.79200790543586
867,107469464,2013/06/01 00:00:00+00,LTG,46,2013,-88.87122037943391,52.78195776060798
868,110078933,2014/09/27 00:00:00+00,MIS,160,2014,-91.7803941363257,50.52960777921794
869,110078929,2014/08/08 00:00:00+00,LTG,52,2014,-89.04527070637845,53.54233411447283
870,110078928,2014/06/05 00:00:00+00,LTG,50,2014,-92.69332005327549,52.41014537580149
871,110078924,2014/07/16 00:00:00+00,LTG,1000,2014,-82.91433870521486,52.688017045542516
872,110078923,2014/06/28 00:00:00+00,LTG,2800,2014,-81.53990522675483,51.52341520967238
873,110078931,2014/09/27 00:00:00+00,MIS,220,2014,-92.62449006387149,51.202832375096726
874,110078926,2014/07/20 00:00:00+00,LTG,697,2014,-92.57750276187402,51.93722582621502
875,110078930,2014/04/29 00:00:00+00,MIS,79,2014,-94.90117571342132,50.16048833484741
876,110078927,2014/06/04 00:00:00+00,REC,95,2014,-94.06155496425274,50.90879934257347
877,110078925,2014/07/12 00:00:00+00,LTG,186,2014,-95.00456850522525,51.34024494689364
878,110078934,2014/10/25 00:00:00+00,MIS,100,2014,-91.79501334769138,50.73509702341955
